Genes,GSM458594,GSM458595,GSM458596,GSM458597,GSM458598,GSM458599,GSM458600,GSM458601
10585778,7.93973168,8.051879413,7.612216323,8.341347934,8.003784389,7.888103891,7.984695488,7.909205191
10585794,4.641081926,4.285917241,4.604572687,4.449979654,4.507348324,4.38229898,4.356025895,4.287291771
10585803,6.578231545,6.200838296,6.530090904,6.286037447,6.486283684,6.454520424,6.302691584,6.307201725
10585823,6.747873444,6.711339014,6.916156432,6.592803704,7.01197363,6.411932305,6.679541333,6.71253187
10585825,6.515719235,6.499367906,6.04549121,6.910422946,6.487805246,6.21042045,6.456333689,6.60228064
10585834,6.092989296,5.855574953,5.845526584,5.867650976,5.877111869,5.874828809,5.818882786,5.581008336
10585840,7.852267344,7.326544681,7.645383352,7.410530553,7.352280187,7.346866154,7.206737456,7.357785744
10585842,9.021516614,9.278382113,9.182966118,9.297615142,9.212012308,9.229612229,9.360025094,9.28086304
10585851,5.827142007,5.434386054,5.368178961,5.486139251,5.770328228,5.650738168,5.88633813,5.665924991
10585860,6.570937956,6.874981258,6.473580027,6.883189584,6.866687249,6.923457379,7.093393093,6.951722141
10585874,8.013957832,8.692073288,8.303249049,9.040935357,8.931140202,8.786556691,9.050083507,8.964437176
10585889,5.597059171,5.242650698,5.580467022,5.089736649,5.270558958,5.417672868,5.115552548,5.186781997
10585905,7.585829057,7.753713522,7.682084091,7.736863393,7.939929222,8.017590267,8.32677415,8.170033138
10585932,9.152597179,9.139130671,9.100146936,9.269211861,9.34217185,9.341563934,9.582030593,9.545491955
10585940,4.944205098,4.777661746,5.330737612,4.712884586,4.791850022,5.168484109,4.342157163,4.504125653
10585942,5.07918576,5.303508775,5.00610687,4.898514908,4.963247115,4.845174363,5.29868409,4.975490922
10585956,6.727592488,7.248174019,6.637941724,6.618960941,7.015166001,6.963274018,6.962686498,6.82864058
10585970,7.798379414,8.006260864,7.707697169,7.319189495,8.126248622,7.833837616,7.904979041,7.644924765
10585972,5.613154382,5.893923797,5.768019774,5.592404097,6.188032755,5.776156305,5.825314137,5.565440347
10585974,5.992641549,6.720731032,5.99776279,6.242824811,6.578144675,6.472040638,6.427237647,5.849673781
10585976,6.861345826,6.732842179,6.425879238,6.35382838,6.910333011,6.360345017,6.874759071,6.998640002
10585978,5.217119141,5.758648183,5.191126184,5.762599048,6.062977486,5.688153381,5.836023715,5.71213066
10585980,4.922474095,5.403679258,4.912974604,4.93457248,5.647527667,5.271184438,5.246321207,5.256440681
10585982,7.151856753,7.450840549,6.621383226,6.92487633,7.505773095,7.383891376,7.168065014,7.31251903
10585984,2.881618388,3.19018593,2.830407182,2.853442456,3.161509893,3.008882489,3.057522294,2.898125982
10585986,6.861515696,7.287768805,6.629980081,6.545763133,7.333384098,6.963763743,7.077113743,7.029303292
10585988,6.920461998,7.434579121,7.011959545,6.775074009,7.110662827,7.107335472,7.202410475,7.100973324
10585990,6.720653024,7.415161802,6.92691083,6.649892992,7.302912518,7.043093916,6.890371636,7.057318466
10585992,6.770604684,7.274001593,6.751596917,6.853202033,6.904098347,6.907040723,7.00941963,6.845340733
10586011,5.38955764,5.291964355,5.162484583,5.417841631,5.224218895,5.519137536,5.132746953,5.171973441
10586015,6.677395883,5.302457784,6.249361915,5.751222195,6.049979822,6.095649856,5.534308253,5.791563982
10586017,6.585256631,7.544729535,7.366327361,7.067729135,7.042737646,7.156488988,7.198054231,6.941503631
10586039,8.435986758,8.679012286,8.183294502,8.454622686,8.568961153,8.59103407,8.861895608,8.826106743
10586064,10.73113049,10.49945128,10.18960771,10.48155319,10.76007318,10.5413102,10.46802919,10.42919416
10586074,6.016687601,5.713176415,6.081269638,5.57782001,5.994294581,6.038346836,6.004133587,6.131867003
10586076,10.47279102,9.570457055,9.732254095,10.44388302,10.19590559,9.664044004,10.57199491,9.804227594
10586079,5.025249248,5.129850833,5.203447632,4.961549432,5.114652236,5.212063484,5.094116234,5.160650059
10586110,7.879361781,7.965137496,7.467029106,7.810502282,7.145947949,7.47668303,7.650337035,7.663691908
10586118,5.394292415,4.977168282,5.534703657,5.788208562,5.518425384,5.366743492,5.43207582,5.327543953
10586126,6.159590255,5.778298671,5.940705936,5.940890311,5.980554134,6.045331054,5.686151827,5.874867107
10586128,2.54843847,2.530205736,2.598966229,2.425959709,2.611919209,2.467271136,2.594784767,2.488628209
10586130,6.879874461,7.243381497,6.97933048,7.598923112,7.350346053,7.208405569,7.356383452,7.553476129
10586140,5.043852017,4.864515985,5.028822872,4.810848897,5.173482995,5.576691946,5.936568114,5.808174248
10586157,12.22633263,12.25904914,12.13066696,12.2912275,12.19865101,12.09942866,12.15345039,12.11209982
10586166,4.709024671,5.051189482,4.872733083,5.019992431,4.980924009,5.120611144,4.735654944,4.806623593
10586168,6.10432676,5.87375522,5.689738123,6.594661236,6.288165725,5.591498489,5.853513568,6.021036322
10586170,4.92802227,4.817861202,5.221586341,4.188084441,4.747566341,5.054210913,4.889772095,5.467779473
10586172,5.663369792,5.467987981,5.78563381,5.305929776,5.865877979,5.777131105,5.95924785,6.047661391
10586174,6.01732516,5.895666878,6.538357078,5.600082092,6.14327992,6.349694682,6.122054258,6.51314661
10586176,6.814780069,7.060537006,6.938579161,7.009131548,7.03758092,6.926571055,6.948893831,7.1825783
10586180,4.183604847,4.689539343,4.619097964,4.611009724,4.824642694,4.63242072,4.557732998,4.716464806
10586184,8.290240514,8.456776125,7.634801368,8.16691289,8.45137747,8.060875151,8.048607871,8.451701451
10586194,5.839218852,5.401755186,5.826288203,5.488826922,5.605129094,5.604169484,5.376514182,5.429801527
10586227,7.670013709,7.747597088,7.350334449,7.460265736,7.427834802,7.438808464,7.547421759,7.421508452
10586240,8.70282139,8.786051608,8.607181382,8.509329391,8.677138275,8.613368738,8.723697705,8.719145638
10586242,7.681595487,7.669528488,7.519514348,7.672616653,7.664045578,7.826962997,7.861067557,7.676858984
10586244,6.779410352,7.789684857,6.557218851,6.950206086,7.213395065,7.177785594,7.142343904,7.207979679
10586246,6.921919344,7.265832462,6.432034569,6.580229845,6.87946095,6.887280401,6.926237423,6.711227709
10586248,6.723871024,7.280721661,6.548670245,6.604314234,6.86601671,6.54478899,7.056164514,6.709403561
10586250,6.92056014,7.096646928,6.24343914,6.629028931,6.836799851,6.496223474,6.578631322,6.696810238
10586252,6.323946457,6.973766985,5.314625527,6.20001238,6.718068264,6.207690644,6.42167641,6.526566675
10586254,7.686521861,8.149667262,7.688665362,7.651602231,7.781528107,7.773470927,7.717321687,7.564961782
10586274,7.863893599,8.063768198,7.593165365,7.765539868,7.913241673,7.916234347,7.78967517,7.833532751
10586284,9.02872794,9.139949315,8.925897201,8.853607079,9.107585186,8.998537039,9.11890973,9.059443864
10586306,5.838517726,5.881033374,5.843521013,5.648537572,5.896897685,6.08046354,5.999003995,6.087623216
10586331,5.875616633,5.54580389,5.894427294,5.39553796,5.712958974,5.587771476,5.451821044,5.596854062
10586347,6.386395007,6.161275754,6.091694175,6.219260772,6.088862497,6.10139804,6.150998061,6.189067646
10586357,5.49085965,5.53517577,5.953116504,5.608131115,5.67805974,5.601105962,5.569836532,5.470101447
10586368,7.957568099,8.226601259,8.127647478,8.405189023,8.078103265,8.231452578,8.137611706,7.991576869
10586384,6.88662294,7.222925217,6.679666121,7.61077568,7.025963945,7.045315518,7.205921098,7.11255304
10586390,5.380739763,5.401151312,5.596316067,5.143540974,5.492513267,5.727604145,5.578928944,5.796396294
10586397,6.634172395,6.774897269,6.40013287,6.899849719,7.029912263,6.899920391,6.664668163,6.8147444
10586405,7.95240106,8.428638252,7.994219532,8.707105683,8.384833168,8.401563743,8.651207587,8.573074941
10586416,6.875171899,7.054758654,6.71441242,6.611844411,6.674897067,6.707950299,6.478623958,6.777825168
10586433,5.847323193,6.122476021,6.325180464,6.211611579,5.916828219,6.317042048,6.475626444,5.922129878
10586441,7.384334926,7.594555526,7.388045446,8.048938802,7.453113634,7.55795855,7.536940539,7.581009083
10586446,4.511670838,4.108208482,3.975446105,3.998371342,4.027822988,4.063191049,4.122667243,4.297508814
10586448,9.578592686,9.551581536,8.658957583,8.846571816,9.651147129,9.438554735,9.292492415,9.63817334
10586454,6.557858683,5.895614666,5.829028911,5.594908758,5.88621012,6.010723217,5.816303443,6.222238315
10586456,2.316887967,2.260277527,2.036413485,2.179680652,2.253082694,2.049754638,2.075811565,2.632185408
10586458,7.050515751,7.154929755,6.940719085,6.789163023,7.156300425,7.02297121,6.990554009,7.095911107
10586477,9.221894348,9.850403767,9.364732606,10.05028433,9.801048114,9.738430795,10.17552753,9.961046403
10586484,9.158478178,9.862902881,9.783173418,9.794457121,9.767897935,9.918901889,9.918379433,10.22254828
10586491,5.514997847,5.486119256,5.684864431,5.861422891,5.871950772,5.660448333,6.106394244,5.770593616
10586505,8.464713587,8.493503296,8.251833661,7.972738834,8.358333955,8.437076336,8.400924036,8.386918497
10586591,5.046854363,5.280319009,5.063940469,4.48199705,5.14310474,5.348485853,5.186883645,5.296452942
10586602,5.315952145,4.91997905,5.277351322,4.757388137,4.748297921,4.916030519,4.504769914,4.528190977
10586604,7.081190823,7.23388483,7.21978482,7.751118816,7.652988455,7.391227106,7.495075492,7.945185288
10586609,3.107022084,3.775892747,2.97120252,3.271120656,3.03962115,3.545003919,2.964991584,3.042717672
10586611,4.622211089,4.813036368,3.972512683,4.406366881,4.467671472,4.494352273,4.244118363,4.49991768
10586614,6.382703585,6.354312453,6.195588445,5.86149045,6.156820307,6.539857989,6.099010211,6.038256474
10586616,8.222592484,8.222494899,8.045365055,7.837656465,8.40411204,8.465717488,8.288078074,8.261735126
10586700,6.346924825,6.761192738,6.505124536,6.551594371,6.345538092,6.433674026,6.557540841,6.441509433
10586718,5.436086888,4.77217123,5.516569188,4.817615342,4.66336677,4.633077732,4.662783841,4.621201395
10586722,5.745882448,5.123881461,5.730409556,4.849184398,5.115210518,5.10313186,5.045551318,5.283079868
10586724,6.888885723,6.985378023,6.629263713,6.663844883,7.216132567,7.096048993,6.869541538,7.006395131
10586744,9.593366009,9.978014143,9.582111069,9.958802036,10.12033527,10.04866215,10.16094707,10.17804539
10586759,9.439789584,9.541655436,9.522153374,9.645700201,9.77387552,9.719153982,9.66080872,9.69471196
10586773,7.410284147,7.393778413,7.455781841,7.412188639,7.547691105,7.416608688,7.225633967,7.429545119
10586781,6.593336346,7.548795803,7.11235382,7.166888844,7.403779828,7.346620066,7.767807171,7.344168445
10586812,4.237429461,3.660579333,4.151992727,3.628014158,3.612532617,4.07408778,3.695903002,3.387921394
10586814,4.26043309,4.089222933,4.176503674,4.198341032,4.087263335,4.374415489,4.154392942,3.986269871
10586816,8.469306097,8.402367492,8.131834107,8.30541071,8.384663424,8.120221797,8.167610876,8.169720467
10586842,7.930531833,7.759402672,8.043085208,7.867183386,7.96255866,7.861691744,7.811696524,7.783675836
10586844,9.441550921,9.663296912,9.282067849,9.533618225,9.544142977,9.438209797,9.452182417,9.369350279
10586863,9.831939344,9.133823653,9.619920107,10.30644367,9.403227576,9.282531504,8.737104359,8.765741444
10586865,5.439695929,6.100181406,5.69495255,5.641837399,6.524077145,6.452525516,7.336530399,6.480976286
10586880,9.174334638,8.995277426,8.88106907,8.664431632,8.985696974,8.953828582,8.848306768,8.923874028
10586907,8.975138287,9.228533525,8.670382918,8.865891425,8.839223146,8.752721279,8.347188524,8.429202818
10586920,8.360827491,8.353000772,7.575102168,7.897952906,8.141971805,7.885253777,8.093162397,8.106907263
10586933,10.0539804,10.33080284,9.963404805,9.837286929,10.0848114,10.29945856,10.36142581,10.05432476
10586967,6.209317467,5.897174997,6.088045602,5.767568918,5.943832843,6.193861489,5.928683081,6.494245719
10586971,5.193912629,5.102102034,5.039351112,4.97793792,4.999901771,4.8785901,4.635991992,4.945673784
10586993,5.193294241,5.180962107,4.983968217,4.994118709,5.1325798,4.887233397,5.09376305,5.020025725
10587000,5.021266315,4.856885116,4.975834878,4.869403284,4.747584989,4.751716894,4.750173722,4.757674947
10587010,4.567580378,4.393176938,4.813094588,4.403366925,4.133051877,4.434591449,4.243778009,4.496212694
10587012,8.366689078,8.90000485,8.308762216,8.903957436,8.577880623,8.6138967,8.653305331,8.514792808
10587023,9.670302028,9.414586833,8.965093261,9.462171272,9.099794917,9.180620009,8.985755845,8.936538578
10587038,6.127415635,5.75221572,6.10463968,5.795779115,5.931664892,5.911976642,5.653779658,5.697635385
10587042,8.364488639,8.547540615,8.176049524,8.716428156,8.830366259,8.479042698,8.655357363,8.823957252
10587049,3.673092948,3.717431141,4.061609146,3.645248952,3.650973729,3.757326792,3.336464244,3.217531698
10587051,4.557191602,4.28578419,4.588972876,4.516888976,4.319891732,4.550467301,4.568161395,4.260940283
10587075,4.752284609,4.255516442,4.704839823,4.234471311,4.104069473,4.302636427,3.870475676,4.28661019
10587077,5.169958935,4.96198754,4.943135775,5.097156177,5.272217616,5.414514939,4.980731573,5.029822202
10587082,5.252010008,5.356689611,5.383745523,5.09553857,5.063426527,5.185464762,5.053023171,5.259643453
10587085,7.831144614,7.999032968,7.611141688,7.772777535,7.444972109,7.646127335,7.540119716,7.496765388
10587104,7.878441734,8.451001937,7.96911125,8.115783377,8.449149678,8.532480437,8.409626805,8.540996935
10587107,7.357289763,7.648316908,7.503935708,7.212755655,7.563772573,7.587143086,7.571454351,7.521623071
10587150,6.103265959,6.149224763,6.203730003,6.385133235,6.784262644,6.865961189,7.129774893,6.751200895
10587194,6.314888686,6.53797962,6.594305027,6.743819308,6.394244882,6.29305254,6.742882978,6.393761381
10587208,4.501206044,4.39559904,4.674290548,4.441288944,4.558449332,4.869122558,4.513135093,4.398397221
10587211,7.097317458,7.135828461,6.985597325,7.328743156,7.365669981,7.268955976,7.145981056,7.055455043
10587226,5.324492057,5.982839419,5.557501333,6.131865142,6.032654932,6.252379311,6.111858769,5.857722483
10587231,4.706707022,4.715413597,5.079486972,4.926173961,4.759196303,4.865875787,6.064999701,4.693766824
10587241,3.950485864,3.966956384,4.181520495,4.073946607,3.960922539,3.908896469,4.043221536,4.179411517
10587251,4.101266227,4.148815306,4.115162062,3.763881599,3.838658708,3.928142035,3.790114961,3.857971258
10587255,4.999815284,5.59596869,6.014715437,5.369648477,5.647968727,5.759897565,6.265302595,5.809692641
10587262,4.84741393,6.609138018,7.069291256,5.331379229,6.228201383,6.234036286,7.322328644,6.572379017
10587266,7.927190777,8.332893716,8.041260658,8.312950321,8.317402993,8.282788359,8.77650053,8.395267378
10587284,9.319835084,9.700443825,9.37591692,9.561294076,9.588005738,9.825747415,10.08088464,9.835218933
10587293,5.069968256,5.001824809,4.772001096,4.725965757,4.632319216,4.741950062,4.83272609,5.01154699
10587299,7.532113494,7.925387888,7.270287353,7.851625249,7.402921604,7.371871788,8.040976081,7.695243591
10587315,7.097131467,9.037460534,8.835735447,8.598809757,8.94134047,8.767903575,9.440967949,8.528377549
10587323,6.240643846,6.746277792,6.843747214,6.509525006,6.611705228,6.491337896,6.827801706,6.320427627
10587331,5.998273463,6.574199081,6.549613481,6.374250277,6.506314361,6.375069755,6.679640029,6.1711876
10587339,5.938173774,6.403187082,6.319482273,6.166678167,6.282901779,6.181357452,6.355896621,6.019242277
10587347,4.225347487,4.147728536,4.536289987,4.184187427,4.107512276,4.343954914,3.839822681,4.036153301
10587350,4.600866619,4.227658532,4.772954547,4.439488528,4.43994535,4.637257461,4.140823254,4.54455302
10587368,6.391066313,6.885527613,6.208784049,6.708549564,6.80865708,6.857034102,6.939366771,6.936734279
10587383,4.760305416,5.34062049,5.092006942,4.670293401,5.07580833,5.315121928,5.338038098,4.623447483
10587419,9.914831172,9.897481117,9.555315062,9.671402253,9.88559691,9.751703318,9.72295226,9.701426473
10587446,5.619139997,6.672349199,6.433245784,6.145680988,6.383095015,6.441440957,6.622477925,6.203906868
10587486,9.722867087,9.665998838,9.319569665,9.645945891,10.17729573,9.786880925,9.843837481,9.893625743
10587488,5.268064549,5.182481917,5.122321552,5.029105861,5.474730859,5.182482011,5.378554178,5.161501704
10587495,5.918785187,6.245267816,6.017849047,5.99790929,6.112425142,6.328195662,6.127306026,6.169163897
10587501,10.05189371,10.20969602,10.34508925,10.61275473,10.16691979,10.14995979,9.739819741,10.27084941
10587503,6.115777989,6.941476955,6.366713599,6.560733554,6.821373645,6.652712641,7.138542815,6.712321311
10587508,7.295246255,7.433664203,6.525386623,6.708707132,6.93826526,6.663500247,6.521496131,6.778583484
10587532,5.34421612,4.764831516,5.111701555,4.481698657,5.190905515,4.635865558,4.640445694,4.862790039
10587534,6.575890002,7.421926524,7.284801749,7.261041165,7.243277299,7.320816699,7.423895955,7.313324546
10587546,10.49210162,10.26933478,10.49539129,10.53408222,10.43986038,10.23082426,10.11334923,10.3614504
10587550,4.754012384,4.338288396,4.538077778,4.323345315,4.549431231,4.604845674,4.313828611,4.069236689
10587552,8.351592041,7.572589768,8.18890307,7.898781201,7.788319357,7.991097454,7.595342553,7.783762838
10587554,5.645504851,5.990138156,5.605201767,5.823246795,5.772673634,5.931857662,5.576420609,5.920172032
