"","GSM4978121","GSM4978122","GSM4978123","GSM4978124","GSM4978125","GSM4978126","GSM4978127","GSM4978128","GSM4978129","GSM4978130","GSM4978131","GSM4978132","GSM4978133","GSM4978134"
"ASCRP002678",7.163771201,7.167509344,8.190786801,12.20192341,6.626935237,6.602562725,6.698823924,6.345283013,6.689945835,6.586089438,7.698543766,6.488209919,6.714798199,6.685855671
"ASCRP002679",7.09156268,6.750951714,7.010617136,6.379657381,6.901629538,7.58415001,7.246120159,7.75260865,6.864890795,7.299613718,6.695968896,7.267834943,7.000893273,7.141013609
"ASCRP002680",6.644179873,6.183839996,6.137391177,5.933320489,6.713089326,7.395548967,6.8337381,7.11625688,6.406849727,6.905492306,6.333147679,6.488286199,7.220714509,6.699011072
"ASCRP002683",8.683136956,8.275566537,9.417749846,10.47898984,7.843266918,7.584689577,8.063830689,7.170846524,7.689633059,7.556593919,8.53263694,7.430374049,7.890860217,7.846392373
"ASCRP002685",5.995007582,5.929845684,5.920023511,5.92381238,6.23561088,6.373276493,6.550200461,6.12143679,6.046622443,6.114101593,5.990337968,6.545917379,6.412483629,6.373219188
"ASCRP002686",6.059921754,6.037149862,6.10924878,6.263120247,6.014280237,6.105270719,5.977332597,5.907341857,6.10199061,6.056413852,6.16934624,6.084917918,6.014052732,6.118834424
"ASCRP002687",6.150303304,5.986322009,6.226167147,6.241316585,6.636824787,6.244203982,6.115857166,6.665082639,6.363172661,6.451485438,6.252878444,6.462346193,6.396085665,6.304964855
"ASCRP002689",6.218939532,5.956946553,6.200020977,6.263816837,6.644302161,6.20997335,5.987634156,6.714761985,5.935151444,6.102270539,6.072455527,5.983400733,6.36263752,6.167385156
"ASCRP002690",6.742432511,6.327527818,6.268099993,6.133597658,6.667245736,7.998869793,7.275108105,8.672306008,7.47164114,7.379638563,6.804624689,7.286375057,7.071190971,8.068667593
"ASCRP002691",5.986692922,5.882193281,6.021457662,5.842486729,6.029873158,6.384797355,6.165289951,6.149586939,5.962717944,6.076445255,6.078041449,6.023757513,6.089671166,6.305530736
"ASCRP002692",6.26122552,6.284565437,6.443114688,6.929008144,6.284177018,6.248418802,6.204676883,6.045860359,6.468639556,6.088074953,7.042847562,6.09036864,6.27323151,6.279035347
"ASCRP002693",6.077058451,6.528452817,6.078279533,5.998927457,6.132088745,6.145063408,6.175918924,6.159030153,6.115485964,6.1907875,5.993150534,6.489684741,6.34749742,6.277078857
"ASCRP002694",6.184770939,5.968784759,6.132876457,6.608126122,6.716717266,6.640864279,6.622381443,6.483001982,6.799356476,6.918044302,6.45010733,7.447275786,7.367119287,6.279035347
"ASCRP002695",6.080122118,6.306669293,6.341137075,6.089824494,6.280172151,6.305864117,7.222935162,6.68735516,7.685798817,6.746241077,6.653778914,6.887372093,6.916739366,6.115051148
"ASCRP002697",6.102177411,6.368557732,6.001832531,6.027635988,6.038933607,7.492465636,6.149767409,7.209759585,6.600888316,6.425498507,6.168474617,6.069398747,6.02862714,6.507627892
"ASCRP002698",5.993916424,6.036684637,6.078329062,6.135214659,5.936234789,6.458975055,5.889538808,6.355001384,6.075299651,6.079386798,5.935465377,5.938317244,5.917845564,5.88117473
"ASCRP002699",6.06208781,6.414122073,6.373093267,6.659854572,5.969548772,6.100159772,5.947726336,6.02587876,5.928234178,6.069043568,6.168798463,6.032339663,6.083290068,6.229980887
"ASCRP002700",7.04673685,7.282004417,7.656153276,8.268225714,6.820728185,6.955735629,6.972054615,6.954715506,7.309074387,6.906980113,7.801811521,7.030202551,7.448733728,7.193562339
"ASCRP002701",6.031840915,6.049759617,6.195433599,6.189427091,6.074506025,6.030773024,6.468887674,6.002621998,7.858417015,6.267554251,6.194920886,7.025890277,6.459669635,6.036132816
"ASCRP002702",7.407411154,6.728072086,6.651839009,6.025414725,7.195193096,7.257924666,6.81520855,7.605175665,6.969606512,6.663294326,6.355953456,6.204512061,6.34097414,6.605429706
"ASCRP002703",6.037625947,6.079681196,6.33729005,6.412648749,6.038724308,6.254720454,5.973708171,6.330919918,6.247560485,6.00257191,6.1752707,6.055459619,6.042803529,6.054676804
"ASCRP002704",6.38596285,7.625752895,6.503971096,6.549335235,6.112059546,6.167691286,6.074399646,6.078304304,6.060558345,6.079685201,6.311635567,5.984324983,6.039475182,6.052089869
"ASCRP002705",6.148563427,6.318616753,6.55632224,6.291069662,6.456333029,6.417740737,6.90450982,6.750032865,6.825811078,6.759175979,7.994911487,6.818522241,6.678625129,6.456082677
"ASCRP002706",7.107211502,7.511994753,7.211522585,5.90263764,7.074985134,7.042482967,7.442095471,6.5227018,6.607686869,6.888067073,6.429115762,7.124676008,6.382936546,7.120078092
"ASCRP002707",6.508263486,6.616245127,6.684781208,6.054867086,6.719200808,6.839672011,6.890982546,6.11717206,6.246267733,6.687444641,6.219229151,6.486099258,6.290703004,6.579196351
"ASCRP002708",6.387176321,6.286812332,6.374259569,6.233274594,7.004130195,7.083221213,6.475701181,6.816660675,6.244804151,6.654081477,6.119825811,6.42408609,6.323132168,6.601350873
"ASCRP002709",6.237808797,6.311150773,6.693944614,7.145391632,6.283445941,6.367378284,6.236688886,5.909014629,5.9769466,6.126904968,5.998762745,6.028959553,5.953792722,6.126559546
"ASCRP002711",6.836129975,6.982297349,6.296794577,6.067341232,6.839710565,6.715561696,6.557384087,7.136234313,7.119988208,7.716194146,6.594462722,6.774424132,6.567189877,7.53070963
"ASCRP002712",12.65362735,11.72334639,12.33272466,9.267668922,12.81784808,12.80130618,13.4115905,13.66857377,14.00573858,13.50822096,12.77833538,13.68832465,13.60786043,12.49280334
"ASCRP002713",6.142183425,5.999890678,5.966952526,6.024476766,6.643958689,6.292993261,6.351532955,6.330562938,6.580147652,6.220542198,6.468933215,6.874808113,8.946540373,6.667262238
"ASCRP002714",6.10266372,5.917996889,5.934923437,5.961428378,6.629367954,6.286726382,6.221021093,6.285597007,6.1741734,6.242601232,6.162517699,6.236681086,6.572192005,6.168185628
"ASCRP002715",7.918218036,8.125296124,8.577207765,8.408278927,6.772901506,6.795116403,6.819998088,6.536054161,6.89872437,6.868526963,7.936151379,6.916831286,7.107432805,7.01601498
"ASCRP002716",6.202389326,6.213627157,6.242594318,6.455262205,6.562763653,6.286726382,6.536708667,6.549923121,6.598892309,6.574825028,6.106330609,6.694969359,7.073578125,6.52028099
"ASCRP002717",6.296250231,6.322886254,6.410324278,6.445689584,6.357321278,6.299572305,7.186058296,6.41192387,6.916720836,6.656794393,6.779576112,6.681345901,6.576763998,6.245672368
"ASCRP002718",6.419917726,6.230062528,6.355201193,6.432172581,6.471850814,6.359578721,6.97581707,6.564448766,6.969180991,6.555224043,6.463154166,6.269171841,6.767699287,6.116738854
"ASCRP002719",7.289749602,6.884528895,6.757595951,6.449702891,6.077385764,6.045144914,6.450002513,6.261061193,6.478489932,6.194397966,6.133118277,6.244353186,6.192185608,6.008344371
"ASCRP002720",6.139629872,6.178796274,6.18237232,5.946119926,6.329440078,6.17880741,6.320385556,6.283398666,6.188915617,6.215692274,6.133686557,6.215804787,6.355927179,6.188163807
"ASCRP002721",7.00698722,6.196321343,6.097908671,6.106461773,7.737550958,6.926892568,6.813630385,8.070293935,7.815566876,6.904935322,6.45069647,6.98676244,7.582245402,6.881436406
"ASCRP002722",6.291209374,6.233946031,6.374315012,6.893008213,6.309388459,6.184985806,6.181107911,6.122092081,6.260081422,6.117065926,6.318407415,6.024423984,6.168559398,6.133295736
"ASCRP002723",9.055084125,8.883105309,9.868189145,10.06237868,9.290237806,9.351345327,8.971828516,7.77782336,8.520500192,8.886723805,10.06808053,8.038438754,8.801905143,8.793586355
"ASCRP002725",6.056189666,6.009372044,5.9710062,5.973424893,6.116502143,6.106429416,6.065214984,6.130750314,6.060601786,6.129623656,5.968295329,6.114454079,6.152957112,6.124091725
"ASCRP002726",6.369233906,6.333393844,6.393231984,6.058242471,6.234911215,6.368519538,6.477889844,6.305648543,6.290014155,6.240675244,6.535643338,6.233331963,6.404320029,6.127131577
"ASCRP002727",6.018869994,6.213733869,6.135811058,6.140462334,5.912699012,5.954160803,5.872393354,5.918745463,6.000828573,5.904862179,6.140296024,5.947047443,5.935427727,6.174619396
"ASCRP002728",6.021980154,5.968361599,6.175793902,5.878296743,6.560359886,6.413434777,6.515743173,6.460909987,7.002185286,6.522771773,6.208229945,6.416672364,6.352327258,6.305501497
"ASCRP002729",5.935493915,5.9611063,6.029788005,5.954730094,6.065377557,6.061100099,6.186022356,6.08829261,6.318082465,6.118576516,6.315270683,6.149144841,6.141925828,6.016608677
"ASCRP002730",9.60005832,9.539078725,10.27074395,9.64736922,9.62998449,9.620407583,9.909519006,8.617312439,9.617668125,9.233101616,10.39942493,8.660732352,8.391047585,8.485504254
"ASCRP002731",5.989394807,5.910404578,5.86342565,5.838943915,6.125879077,6.071604493,6.276077668,6.027012389,6.240285653,6.28883415,6.062128323,6.499285408,6.648945064,6.023454911
"ASCRP002732",7.676665541,7.905280872,8.274671694,8.709158402,7.367241305,7.263244415,7.911452706,7.237113449,7.587374648,7.574322597,8.390153637,7.526819925,7.750792034,7.42614805
"ASCRP002733",8.168018433,7.832959062,8.840840815,8.483859715,8.197916662,7.806342205,8.627304488,7.295352119,8.2439554,7.932963695,7.933486896,7.911024596,8.02768589,7.171975957
"ASCRP002734",7.379095364,8.018270209,7.400518261,7.943415037,7.171780381,7.009652073,7.168596266,6.786533451,7.195165889,6.938376296,8.085611077,6.723599567,7.08438754,6.953821105
"ASCRP002735",6.225112622,6.176265802,6.20363859,6.39474099,6.539435597,6.461730377,6.310687773,6.435756989,6.274287008,6.611128472,6.588085031,6.42060472,6.278507258,6.409706442
"ASCRP002736",7.361491375,7.304506228,7.499549664,6.648862157,7.326970989,7.39570609,6.65753782,6.736245253,6.807163716,7.100568255,7.809802502,6.695649228,6.697525016,6.898273759
"ASCRP002737",6.097007688,5.929828426,5.908028706,5.879285042,6.150860754,6.075838138,5.909667271,6.102988579,6.035927188,6.060075594,5.971174237,6.085920499,5.905630804,6.159160193
"ASCRP002738",6.042733334,6.02563404,6.029788005,6.409528844,6.098306851,6.053987008,6.054906717,6.232770236,6.393751919,6.034686658,6.099140435,6.077983994,6.268903636,6.143613531
"ASCRP002740",6.266574201,6.017960003,6.06537326,6.284775226,6.357702909,6.305249249,5.962456987,5.998582777,6.165683049,6.062532248,6.054811164,6.027500483,6.163219349,6.030904543
"ASCRP002741",6.098965,6.305874834,6.304709395,6.30346349,6.253721291,6.301797498,6.822853179,6.390996831,6.950240761,6.583320793,6.699720637,6.626984601,6.640413208,6.190874964
"ASCRP002742",6.577416468,6.955918051,6.842279228,6.937440142,7.223475695,6.909381324,8.445310401,7.223891695,8.89412225,7.675046606,7.62878928,7.99313902,7.966338061,6.992289597
"ASCRP002743",7.608006502,7.66730569,7.423817715,7.474594742,8.376128555,8.042131323,9.094880324,7.722884986,9.767476147,8.43094734,8.532522832,8.574647141,8.813911033,7.810919391
"ASCRP002744",6.026969817,5.895368571,5.861876716,5.913695517,6.04647315,6.120462788,6.085680298,6.126618415,6.399727189,6.052183458,5.990271626,6.254251262,6.284606129,6.063344012
"ASCRP002745",6.058264102,6.013781092,5.995397756,5.865637629,6.119860156,6.313907579,6.65806133,6.218593965,6.186997813,6.362363129,6.041436557,6.838889229,6.846715905,6.24725997
"ASCRP002746",6.073473852,6.096995835,6.230047112,6.368123767,6.123662676,6.160259924,6.395388115,6.122266645,6.281382319,6.257535519,6.321794135,6.346139246,6.236245114,6.161767432
"ASCRP002747",6.094943307,6.131191938,6.039610869,6.230466656,6.180371492,6.070107521,6.064478864,6.035999574,6.041311627,6.104210933,6.041786351,6.114553697,6.084986722,6.14437387
"ASCRP002748",6.43675131,6.576699499,6.844417462,6.928627511,6.199484584,6.245177264,6.455450713,6.359885739,6.650280341,6.32909327,7.094012816,6.336112025,6.510424263,6.325666849
"ASCRP002749",10.95145122,10.22256891,11.35528963,12.13647693,11.29859753,11.38021807,9.65880423,8.859529327,9.480324768,10.73599465,11.94303971,9.045203944,8.663475572,10.94876214
"ASCRP002750",9.82356354,10.58554773,11.09406579,11.03522244,8.715563159,8.524700389,8.795997133,7.49489372,8.416223671,8.325268657,9.080642899,7.64004134,7.68584386,8.444204876
"ASCRP002751",6.274711931,6.854208846,6.420918136,6.732848065,5.909721061,6.965991838,6.029145514,5.964817774,6.253423632,6.027635988,6.002543856,6.075844236,6.025407667,5.990922581
"ASCRP002752",6.812862278,6.296749001,6.082145582,5.887279066,6.463068878,6.493617195,6.119514651,7.534360644,6.151841479,6.388751455,6.461998416,6.223151414,6.941630621,6.877468387
"ASCRP002753",7.010517146,7.714405846,7.889806545,8.368483078,6.240884266,6.213409636,6.359862244,6.089534272,6.304640817,6.273521389,6.803062267,6.237144439,6.373948639,6.213562808
"ASCRP002755",6.220525654,6.57149004,6.512175281,6.268021801,6.211011966,6.178742753,6.483903452,6.261424676,6.406849727,6.273345418,6.671373286,6.234045342,6.264559795,6.185207516
"ASCRP002756",6.451985698,6.227624218,5.975710694,6.101289122,6.493796782,6.141626831,6.120744632,6.498872151,6.196644342,6.323191054,6.04401943,6.257664131,6.1874958,6.072346117
"ASCRP002757",7.867832198,7.893989608,8.354121315,7.241876663,6.627150304,6.834296364,7.489996382,7.829526331,7.242183808,7.04939018,6.681104054,7.069528114,7.040287667,6.376638196
"ASCRP002758",8.157183016,8.460873755,8.672020439,7.384284598,6.889166431,7.104928137,7.879577013,8.117171336,7.595062171,7.355456884,6.936761345,7.487044882,7.396670647,6.560186255
"ASCRP002759",6.302067211,6.587826349,6.477201457,6.589234152,6.260160385,6.141514878,6.160154427,6.225254476,6.231847841,6.109980855,6.004266086,6.176382601,6.154072435,6.074921021
"ASCRP002760",6.656351401,6.523761725,7.121855711,7.135576726,6.432967892,6.394342351,6.503812928,6.265429721,6.493482344,6.322375697,6.509093552,6.288212117,6.473989926,6.265409524
"ASCRP002761",10.11409245,10.99070674,8.593161199,7.086076369,6.480728723,6.405918018,6.548910385,6.774669683,6.557549079,6.649947233,6.384843649,6.577164237,6.27421936,6.55081779
"ASCRP002763",6.350789072,6.233193363,6.118709806,5.921774388,6.423005435,6.489701167,7.594685615,6.906305151,7.509951874,6.885715946,6.782786547,7.283429971,7.311352816,6.477154867
"ASCRP002764",7.686783722,11.95501892,7.681432306,6.370086217,6.151915095,6.1763259,6.11951664,6.402849463,6.017901245,6.143302296,6.125883346,6.170080385,6.042282745,6.493244206
"ASCRP002765",7.199362509,8.499079708,6.977894703,7.500383955,6.27712532,6.185235493,6.204715751,6.007387159,6.186937224,6.277378819,6.342173788,6.269389744,6.22687161,6.349098805
"ASCRP002766",6.010134211,6.06606629,5.951957142,6.022534916,6.046688192,5.932590692,6.04935095,6.150546485,6.08182912,5.925783442,5.997675078,5.912628488,5.983301722,6.070594761
"ASCRP002767",6.689317972,6.867133875,7.480984333,7.693738093,6.419955905,6.344435991,6.420416922,6.130499836,6.438694209,6.352433584,7.510423975,6.294921244,6.315922066,7.148451602
"ASCRP002768",6.171769309,6.40212486,6.487294712,6.153216851,6.394132272,6.376845874,7.363933041,6.400828187,7.07229346,6.835816738,6.988465567,6.792097486,7.037145262,6.248753194
"ASCRP002769",6.825144833,6.658869939,7.281666332,7.07938141,6.636367959,6.024901208,7.007622662,6.267086326,6.333640688,6.332211458,6.028519036,6.269283075,6.037724013,6.158855091
"ASCRP002770",11.35059487,8.957336316,8.739667356,9.60052646,12.00742886,12.35113894,10.00267513,9.317019059,8.782501155,11.01035754,12.84259384,9.010862023,7.892756683,12.15094632
"ASCRP002771",6.176334561,6.228178284,6.276690456,6.401658892,6.21674423,6.220831043,6.226095717,6.231531616,6.142771325,6.13501189,6.158950536,6.183690763,6.180352189,5.984893001
"ASCRP002773",6.152340062,6.234859456,6.312489741,6.402121493,6.355530924,6.302579197,6.573589121,6.278085943,6.882382986,6.349751095,6.963944001,6.528651788,6.874926985,6.24468442
"ASCRP002774",8.486170251,9.217731283,11.24816582,10.51422368,7.031412457,6.863495542,7.629001948,6.89852765,7.298129329,7.29559072,7.697323083,6.991493017,7.184162961,6.671827468
"ASCRP002775",6.743176685,6.869016366,6.886472708,7.13923158,6.013822724,5.947588013,5.943801534,5.993061952,5.906887998,6.017083111,5.966180269,6.066018279,6.095819168,5.976530069
"ASCRP002777",6.017273549,6.194091463,6.110114195,6.157620255,6.10619786,5.906774299,5.916466318,6.030945256,5.947528452,6.039591131,5.972913823,6.041422067,5.998047052,6.44226618
"ASCRP002778",5.938913086,6.003641791,6.105232638,5.922325498,5.992507016,5.95817075,6.215546066,6.116620807,6.29683386,6.071623835,6.078781204,6.149505837,5.960526423,6.033755481
"ASCRP002779",10.13809925,10.0242624,10.74182162,9.363363666,8.771089898,8.591877107,10.7185407,10.32444194,10.759345,10.45661261,10.5396807,10.35873437,10.18310871,9.079590478
"ASCRP002780",6.666236669,6.972330101,6.594593478,6.24349383,7.286136885,7.103316816,8.588525427,8.256434361,7.807104593,7.464021724,6.933110774,7.09527286,7.663413997,7.641468201
"ASCRP002781",5.980277465,6.134190108,5.94189727,5.986218415,6.106493368,6.086853971,6.065214984,6.169249587,6.080191857,6.145008395,6.152608619,6.395455019,6.176553355,6.083906019
"ASCRP002782",8.127657757,8.085364875,8.680619486,10.68923322,7.192176713,6.939481822,7.146613124,6.320368618,6.716966131,6.873244635,7.988903468,6.640348552,6.382445034,7.585590363
"ASCRP002783",9.220963146,7.546728495,8.10592404,8.43740602,7.080622834,7.552757821,7.377333643,6.669529623,7.190695805,6.925917613,8.014201823,6.941292678,6.771872461,7.316910274
"ASCRP002785",5.994236325,6.040086446,6.024809828,5.887725269,6.183766908,6.236211619,6.543154101,6.488380764,6.711847477,6.591654803,6.270386001,9.139092562,6.732206442,7.037247312
"ASCRP002786",6.13852187,6.25757602,6.243704349,6.052206586,6.231738136,6.453840934,7.499470019,6.737107557,7.791273755,7.348822584,6.31636874,10.73965202,8.673324194,7.148852526
"ASCRP002787",8.090695955,10.68469151,7.52588698,6.628320323,6.029127716,6.089757176,6.094450469,6.198171364,6.030271838,6.082474975,6.175432725,6.209109992,6.226323507,6.162347698
"ASCRP002788",6.017520347,6.024834183,6.089175224,6.004744299,6.091931956,6.045144914,6.345548264,6.036057882,6.251712614,6.199615431,6.296775884,6.321293558,6.291241966,5.9596548
"ASCRP002790",7.749996801,7.527028766,8.423280842,9.92901928,7.2562506,7.02503409,7.91640716,7.032747313,7.293525829,7.820562952,7.040455953,8.017279657,8.359830704,6.875645459
"ASCRP002791",6.261740227,6.123308134,5.991538438,6.073534408,6.465985582,6.490866311,6.774302193,6.340437876,6.479185454,6.598446985,6.255088373,6.68737209,6.919781887,6.387194634
"ASCRP002792",6.090419893,6.202649784,6.149216253,6.3729963,5.996430076,6.003842751,6.089914737,5.965514191,6.017901245,6.123300031,6.043953088,6.148567119,6.241824811,5.922850471
